560, 1583, 1680, 1153.856812
561, 1584, 1683, 1158.158203
562, 1585, 1686, 1162.426636
563, 1586, 1689, 1166.662354
564, 1587, 1692, 1170.865723
565, 1588, 1695, 1175.037109
566, 1589, 1698, 1179.176758
567, 1590, 1701, 1183.285034
568, 1591, 1704, 1187.362183
569, 1592, 1707, 1191.408569
570, 1593, 1710, 1195.424438
571, 1594, 1713, 1199.410156
572, 1595, 1716, 1203.365967
573, 1596, 1719, 1207.292236
574, 1597, 1722, 1211.189331
575, 1598, 1725, 1215.057373
576, 1599, 1728, 1218.896851
577, 1600, 1731, 1222.707886
578, 1601, 1734, 1226.490845
579, 1602, 1737, 1230.245972
580, 1603, 1740, 1233.973511
581, 1604, 1743, 1237.673828
582, 1605, 1746, 1241.347046
583, 1606, 1749, 1244.993530
584, 1607, 1752, 1248.613525
585, 1608, 1755, 1252.207397
586, 1609, 1758, 1255.775269
587, 1610, 1761, 1259.317505
588, 1611, 1764, 1262.834351
589, 1612, 1767, 1266.326050
590, 1613, 1770, 1269.792847
591, 1614, 1773, 1273.234985
592, 1615, 1776, 1276.652710
593, 1616, 1779, 1280.046265
594, 1617, 1782, 1283.415894
595, 1618, 1785, 1286.761719
596, 1619, 1788, 1290.084106
597, 1620, 1791, 1293.383179
598, 1621, 1794, 1296.659302
599, 1622, 1797, 1299.912720
600, 1623, 1800, 1303.143555
601, 1624, 1803, 1306.352173
602, 1625, 1806, 1309.538696
603, 1626, 1809, 1312.703369
604, 1627, 1812, 1315.846313
605, 1628, 1815, 1318.967896
606, 1629, 1818, 1322.068237
607, 1630, 1821, 1325.147461
608, 1631, 1824, 1328.205933
609, 1632, 1827, 1331.243774
610, 1633, 1830, 1334.261353
611, 1634, 1833, 1337.258667
612, 1635, 1836, 1340.236084
613, 1636, 1839, 1343.193726
614, 1637, 1842, 1346.131836
615, 1638, 1845, 1349.050537
616, 1639, 1848, 1351.950073
617, 1640, 1851, 1354.830566
618, 1641, 1854, 1357.692261
619, 1642, 1857, 1360.535400
620, 1643, 1860, 1363.359985
621, 1644, 1863, 1366.166382
622, 1645, 1866, 1368.954712
623, 1646, 1869, 1371.725098
624, 1647, 1872, 1374.477783
625, 1648, 1875, 1377.213013
626, 1649, 1878, 1379.930908
627, 1650, 1881, 1382.631592
628, 1651, 1884, 1385.315308
629, 1652, 1887, 1387.982178
630, 1653, 1890, 1390.632446
631, 1654, 1893, 1393.266113
632, 1655, 1896, 1395.883423
633, 1656, 1899, 1398.484497
634, 1657, 1902, 1401.069580
635, 1658, 1905, 1403.638794
636, 1659, 1908, 1406.192383
637, 1660, 1911, 1408.730469
638, 1661, 1914, 1411.253174
639, 1662, 1917, 1413.760620
640, 1663, 1920, 1416.253052
641, 1664, 1923, 1418.730591
642, 1665, 1926, 1421.193359
643, 1666, 1929, 1423.641479
644, 1667, 1932, 1426.075073
645, 1668, 1935, 1428.494263
646, 1669, 1938, 1430.899292
647, 1670, 1941, 1433.290283
648, 1671, 1944, 1435.667358
649, 1672, 1947, 1438.030640
650, 1673, 1950, 1440.380371
651, 1674, 1953, 1442.716553
652, 1675, 1956, 1445.039429
653, 1676, 1959, 1447.348999
654, 1677, 1962, 1449.645508
655, 1678, 1965, 1451.929077
656, 1679, 1968, 1454.199829
657, 1680, 1971, 1456.457764
658, 1681, 1974, 1458.703125
659, 1682, 1977, 1460.936035
660, 1683, 1980, 1463.156616
661, 1684, 1983, 1465.364990
662, 1685, 1986, 1467.561279
663, 1686, 1989, 1469.745605
664, 1687, 1992, 1471.918213
665, 1688, 1995, 1474.079102
666, 1689, 1998, 1476.228394
667, 1690, 2001, 1478.366089
668, 1691, 2004, 1480.492432
669, 1692, 2007, 1482.607422
670, 1693, 2010, 1484.711304
671, 1694, 2013, 1486.804199
672, 1695, 2016, 1488.886108
673, 1696, 2019, 1490.957275
674, 1697, 2022, 1493.017700
675, 1698, 2025, 1495.067505
676, 1699, 2028, 1497.106812
677, 1700, 2031, 1499.135742
678, 1701, 2034, 1501.154419
679, 1702, 2037, 1503.162964
680, 1703, 2040, 1505.161377
681, 1704, 2043, 1507.149780
682, 1705, 2046, 1509.128174
683, 1706, 2049, 1511.096802
684, 1707, 2052, 1513.055786
685, 1708, 2055, 1515.005249
686, 1709, 2058, 1516.945190
687, 1710, 2061, 1518.875732
688, 1711, 2064, 1520.796997
689, 1712, 2067, 1522.708984
690, 1713, 2070, 1524.611938
691, 1714, 2073, 1526.505859
692, 1715, 2076, 1528.390869
693, 1716, 2079, 1530.266968
694, 1717, 2082, 1532.134277
695, 1718, 2085, 1533.992920
696, 1719, 2088, 1535.842896
697, 1720, 2091, 1537.684448
698, 1721, 2094, 1539.517578
699, 1722, 2097, 1541.342407
700, 1723, 2100, 1543.158936
701, 1724, 2103, 1544.967407
702, 1725, 2106, 1546.767700
703, 1726, 2109, 1548.560059
704, 1727, 2112, 1550.344482
